CustomerID,Recency,Frequency,MonetaryValue,Tenure
15570,11,62,842.89,363
15571,12,12,186.63,79
15572,5,41,591.49,279
15573,32,19,127.43000000000002,86
15574,178,7,47.07,359
15576,38,10,134.29999999999998,38
15577,152,10,65.77000000000001,306
15579,69,9,62.71,314
15581,157,35,147.32000000000005,356
15582,221,5,63.48,221
15584,24,18,88.55,163
15585,177,7,121.25,177
15587,51,2,111.96,51
15589,256,6,90.1,311
15592,47,5,94.74,47
15593,71,1,71.4,71
15594,31,22,378.82,235
15596,215,11,223.0,327
15597,36,3,32.160000000000004,36
15598,54,3,63.06,54
15599,27,10,136.33,205
15601,12,69,1102.12,359
15602,9,11,305.22,313
15604,53,2,36.52,53
15605,37,8,134.3,290
15606,62,18,687.63,325
15607,337,5,54.76,337
15608,29,11,271.78,121
15609,185,6,112.68,185
15610,52,3,53.14,52
15611,10,7,197.85,335
15612,37,3,124.1,62
15615,11,80,2145.8,360
15618,33,11,165.951,137
15620,57,13,186.9,359
15621,5,3,198.72,5
15622,44,45,925.82,283
15623,142,4,60.13,142
15624,136,6,88.53,207
15625,104,14,314.1,236
15626,75,11,139.48000000000002,330
15628,5,26,477.0,256
15630,46,12,212.74,205
15632,16,32,624.4,275
15634,18,4,65.7,18
15636,90,4,117.0,283
15637,53,2,36.90000000000001,53
15639,135,2,15.12,135
15640,5,91,2297.7,362
15641,106,10,177.4,360
15643,283,5,76.69999999999997,283
15644,167,46,147.33999999999997,262
15645,19,12,138.21,19
15646,247,2,28.200000000000006,247
15648,205,7,199.3,268
15651,37,8,154.86,261
15652,92,6,102.8,92
15653,93,2,432.12,116
15654,10,4,103.56,10
15655,244,8,123.71,244
15656,46,16,253.3,285
15657,23,1,30.0,23
15658,198,6,109.2,310
15659,44,2,45.0,44
15660,26,21,372.34,284
15661,318,1,6.6000000000000005,318
15663,107,2,29.04,107
15664,51,2,33.36,51
15665,169,21,415.47,244
15667,40,3,70.56,40
15669,104,5,151.02,264
15670,297,7,106.5,297
15671,26,8,299.46,271
15673,89,44,799.27,328
15674,74,23,371.87,255
15675,156,3,29.72,156
15676,19,46,824.4599999999998,284
15677,50,12,240.15,50
15678,53,2,36.0,53
15679,25,29,156.06,183
15680,10,8,121.62999999999998,41
15681,26,8,178.04,281
15683,118,1,17.4,118
15687,9,34,634.0499999999997,331
15689,362,2,45.6,362
15690,5,4,46.2,101
15692,29,2,37.2,29
15694,26,10,451.89,361
15695,267,3,81.44999999999997,267
15696,34,26,403.94,327
15699,18,3,50.38,18
15700,173,11,104.39,174
15701,3,44,228.64999999999995,111
15704,141,26,462.36,216
15705,202,2,75.9,202
15706,65,7,159.35,117
15707,36,42,170.42000000000004,87
15708,41,49,557.7999999999998,335
15709,284,2,36.8,284
15712,10,10,174.89999999999995,288
15713,144,1,53.1,144
15714,12,3,10.75,12
15716,146,13,70.21,258
15717,235,1,19.8,235
15719,33,175,1033.0800000000004,338
15720,25,32,198.05,25
15721,12,23,186.96000000000004,12
15722,36,15,429.75000000000006,291
15723,365,8,20.55,365
15724,285,1,23.4,285
15725,16,10,130.42999999999998,16
15727,17,68,1324.6800000000007,360
15729,213,1,15.0,213
15730,66,17,304.76,207
15732,213,3,51.00000000000001,213
15733,283,3,42.8,283
15734,115,4,57.0,201
15737,15,13,233.95,243
15738,19,35,976.69,327
15739,67,3,103.6,67
15740,50,1,24.9,50
15743,17,24,167.73,185
15745,20,13,201.21,237
15746,135,5,42.48,135
15747,13,17,207.16000000000003,173
15748,41,3,31.75,41
15749,236,3,13698.5,333
15750,3,51,417.85,284
15752,40,72,428.15,278
15754,52,7,105.33,247
15755,11,27,465.07,295
15756,62,34,90.83,250
15757,66,10,178.09999999999997,218
15758,25,1,29.700000000000006,25
15759,359,1,5.04,359
15762,66,11,151.49,78
15763,32,15,244.99,78
15764,89,45,794.6299999999999,277
15766,65,1,15.0,65
15768,204,6,71.5,226
15769,8,27,10867.38,337
15773,6,2,18.4,6
15774,69,5,75.0,69
15775,246,1,17.700000000000006,246
15776,134,5,69.82,134
15777,242,5,296.85,362
15780,243,9,160.1,358
15781,26,3,55.7,306
15782,10,9,481.22,90
15783,11,1,19.8,11
15785,33,19,449.02000000000015,296
15786,47,61,1195.53,115
15787,27,39,144.45000000000005,62
15789,359,5,56.94,359
15790,11,7,37.14,11
15791,44,10,244.7,205
15793,40,2,93.36,40
15795,150,12,198.37,150
15796,2,33,624.5300000000002,303
15797,305,1,244.8,305
15799,76,18,140.59,335
15800,108,26,181.64,247
15801,47,13,194.59,110
15803,52,2,119.54,52
15804,1,34,501.41000000000014,199
15805,24,68,1173.3200000000004,365
15806,47,4,139.85,277
15807,51,12,253.58,78
15808,307,25,441.25,362
15809,37,7,102.29,303
15810,171,16,253.70000000000005,297
15811,23,29,470.89000000000016,358
15812,108,11,479.2,190
15813,208,7,208.0,240
15814,17,15,492.5100000000001,51
15815,64,5,268.02,246
15819,50,24,318.57,277
15820,320,2,15.9,320
15821,45,12,93.25,62
15822,4,8,317.0,360
15825,173,5,59.22,173
15826,57,13,331.3400000000001,211
15827,74,23,390.91,317
15829,100,13,177.17999999999995,141
15830,38,4,53.36,38
15831,59,16,195.01,325
15832,255,12,179.79999999999995,255
15834,71,64,527.1799999999998,278
15835,45,12,205.48,331
15836,51,2,29.75,51
15837,65,5,85.5,65
15838,12,40,5408.04,311
15839,34,16,277.1,149
15840,59,5,72.36,173
15841,73,4,80.94,219
15843,304,3,43.2,304
15844,47,1,10.2,47
15845,18,25,703.4300000000002,338
15847,39,4,53.1,289
15850,20,23,55.96,169
15852,198,4,11.57,198
15853,52,6,21.22,52
15854,5,23,367.19999999999993,362
15855,137,13,142.29999999999995,264
15856,5,124,3059.1299999999987,358
15857,19,5,140.1,19
15858,16,34,196.54999999999995,290
15860,41,26,184.47,253
15861,13,100,528.4700000000001,268
15862,9,17,105.92000000000002,205
15863,26,3,21.4,193
15864,27,4,398.28000000000014,99
15865,41,7,116.9,214
15866,102,11,71.47000000000001,102
15867,6,95,919.6,362
15869,278,4,63.88999999999999,278
15870,33,24,148.94,33
15872,15,24,70.94999999999997,15
15874,64,25,1259.52,285
15877,2,29,105.09,18
15881,313,7,88.85000000000002,365
15882,199,1,5.9,199
15883,3,15,74.73,34
15885,94,1,17.700000000000006,94
15886,61,3,32.35,61
15888,81,2,14.07,81
15889,157,4,10.94,157
15891,227,11,112.78,227
15895,150,3,14.33,150
15897,195,6,26.65,195
15898,2,4,81.55,265
15900,24,6,30.28,24
15901,17,20,63.99,155
15903,10,17,1038.4800000000002,296
15904,9,9,36.96,9
15906,20,36,393.33,256
15907,4,47,238.41,211
15909,174,1,19.8,174
15910,1,52,206.56,317
15912,234,2,43.35,234
15916,17,31,311.07999999999987,331
15917,248,2,14.750000000000002,248
15918,191,5,34.550000000000004,272
15919,20,23,82.49000000000002,20
15920,155,11,22.880000000000006,155
15921,173,4,40.97,173
15925,195,2,22.4,195
15930,68,4,75.8,68
15932,5,16,300.02,290
15933,22,12,176.90000000000003,87
15935,240,4,323.94,242
15937,65,1,19.8,65
15939,135,13,1160.08,332
15942,134,2,57.7,134
15944,277,1,17.700000000000006,277
15947,83,7,301.96,83
15948,9,13,190.89,44
15949,17,4,67.64,72
15950,32,22,339.99000000000007,360
15951,9,10,154.25,286
15952,34,14,119.41,226
15953,16,16,264.81,332
15955,25,28,931.21,244
15957,32,8,42.97000000000001,32
15958,75,1,3.95,75
15963,20,7,111.56,46
15965,18,28,199.49000000000004,29
15967,24,17,63.95,319
15969,3,1,39.8,3
15970,304,2,33.0,304
15971,53,5,383.7,157
15974,40,41,717.5900000000001,289
15975,85,7,103.65,85
15976,166,26,89.25999999999998,221
15977,18,9,87.41000000000003,40
15978,78,6,132.28,78
15980,89,7,412.87,255
15981,25,22,614.5,255
15983,23,13,106.53,361
15984,3,46,398.7199999999999,339
15985,124,6,288.6,237
15986,31,2,30.0,31
15987,13,21,104.59,149
15988,20,3,34.7,20
15990,45,14,180.88,288
15992,4,1,13.52,4
15993,9,119,599.8899999999999,45
15994,55,7,107.15,55
15996,89,17,114.88000000000004,286
15998,37,115,733.42,363
16000,3,2,2771.4,3
16003,30,19,511.83,360
16005,13,41,99.64,271
16006,212,1,23.1,212
16007,48,82,384.52,216
16008,24,8,97.3,205
16009,33,18,201.21,160
16010,246,10,30.850000000000005,363
16011,9,43,680.8999999999997,363
16012,36,9,113.79,156
16013,8,37,8886.72,358
16014,153,31,136.86000000000004,292
16015,4,29,96.26,50
16016,4,29,213.18,227
16017,48,3,12.0,48
16018,40,8,170.97,181
16019,47,32,816.5900000000001,365
16020,17,11,206.29000000000005,66
16022,261,14,110.58,261
16023,47,12,51.14,267
16024,13,16,79.81,13
16025,30,5,84.9,30
16026,44,6,42.36,44
16027,138,3,176.25,219
16029,45,28,14748.47,359
16030,310,6,77.2,310
16031,93,25,98.70999999999998,248
16033,6,244,1933.61,361
16034,209,4,76.35,333
16036,88,10,162.09,264
16037,270,7,270.70000000000005,359
16038,8,7,171.50000000000003,202
16040,66,18,436.15,269
16041,142,1,208.8,142
16042,23,14,211.93,108
16043,38,8,130.7,318
16045,120,21,358.96,291
16049,41,59,181.09,76
16050,174,2,32.52,174
16052,55,6,60.5,55
16053,33,11,171.13000000000005,123
16054,146,10,98.98,146
16055,221,3,60.65,221
16056,46,16,166.07999999999996,46
16057,17,31,574.4,285
16059,72,26,200.25000000000009,328
16062,10,15,298.94,365
16063,261,4,57.10000000000001,261
16066,17,18,185.62,62
16070,23,5,164.70000000000005,33
16071,45,4,58.540000000000006,45
16072,289,4,162.85,289
16076,4,28,524.97,209
16079,17,9,533.88,41
16080,82,1,41.6,82
16081,57,40,476.8899999999999,260
16083,101,3,235.79999999999995,101
16084,300,13,194.25,300
16085,24,34,236.17,321
16086,60,5,120.64,201
16091,155,1,15.0,155
16092,115,9,146.39999999999995,255
16093,107,1,17.0,107
16094,12,14,224.62,220
16096,265,3,64.98,265
16097,241,3,55.3,241
16098,88,13,390.4500000000001,299
16099,138,6,109.5,226
16101,71,16,266.98,71
16102,43,15,423.36,129
16103,8,9,238.54,234
16104,62,4,73.9,62
16105,249,1,20.4,249
16106,66,2,28.28,66
16107,104,4,392.4,184
16108,85,14,279.00000000000006,85
16109,219,3,47.64,219
16110,46,71,312.1400000000001,312
16112,334,1,4.5600000000000005,334
16113,184,7,44.2,184
16114,171,2,34.65000000000001,171
16115,10,60,352.3,293
16116,212,7,167.82,212
16117,190,3,23.73,190
16119,9,3,80.4,73
16120,60,4,248.48,60
16121,58,44,204.67000000000004,216
16122,113,5,72.72,333
16123,52,2,30.0,52
16124,318,1,33.9,318
16126,30,19,1079.75,297
16127,40,13,202.48,40
16128,18,19,373.66,283
16131,52,12,616.52,240
16133,4,57,1716.15,319
16134,22,4,63.3,360
16135,263,4,61.95,263
16136,60,12,186.66000000000003,278
16139,19,6,87.7,113
16140,66,6,78.98,66
16141,89,6,117.49,89
16142,250,10,160.38,250
16143,4,17,266.6,355
16145,9,47,743.1300000000001,360
16146,204,7,135.49,233
16147,134,3,55.5,134
16148,297,1,76.32000000000002,297
16149,5,3,48.8,5
16150,43,16,298.50000000000006,271
16152,269,3,193.5,269
16153,50,20,367.29,355
16156,9,23,503.99,311
16157,16,5,132.15,73
16159,282,2,45.0,282
16160,86,3,86.94,86
16161,2,85,1034.95,360
16163,233,1,415.00000000000006,233
16164,18,7,259.76,43
16168,34,19,979.16,320
16169,9,18,363.01999999999987,76
16170,51,14,174.82000000000005,249
16172,96,13,206.12,242
16173,16,21,360.58,99
16174,127,8,565.95,152
16175,95,9,159.90999999999997,241
16177,51,2,34.8,51
16178,139,2,48.0,139
16179,61,1,20.28,61
16180,101,40,1966.55,253
16181,74,1,19.8,74
16182,73,3,556.8,131
16183,68,5,107.13,68
16184,65,8,196.24,212
16185,17,8,114.45,233
16186,23,38,697.9199999999997,242
16187,32,62,1435.37,285
16188,45,15,170.86,243
16189,16,2,29.95,16
16190,41,1,89.85,41
16191,3,34,1645.34,361
16193,237,1,15.0,237
16198,76,4,117.3,76
16200,5,23,124.0,165
16201,4,17,281.6,110
16202,361,3,30.12,361
16203,59,4,68.4,148
16204,24,9,66.75,24
16205,31,21,196.11999999999995,180
16206,55,14,88.26,328
16207,26,3,46.9,26
16208,45,11,84.96,290
16209,89,10,1486.7700000000002,247
16210,2,18,1582.18,362
16211,89,3,37.6,89
16212,20,10,189.29999999999995,284
16213,79,2,27.6,79
16214,171,8,147.72,270
16215,81,3,60.90000000000001,81
16216,268,8,157.63000000000005,268
16217,236,2,30.65,283
16218,30,16,753.4199999999997,255
16221,37,14,87.50000000000001,276
16222,319,27,175.25,319
16224,58,18,269.88000000000005,250
16225,150,26,162.19,278
16226,208,3,148.5,236
16229,88,10,278.26,213
16230,190,6,94.7,221
16232,44,7,145.0,216
16233,72,2,39.84,72
16235,41,8,198.34,333
16236,79,2,30.76,79
16239,190,2,90.6,190
16240,25,23,764.1199999999999,78
16241,10,135,467.7099999999999,340
16242,9,58,784.98,278
16243,34,13,155.83999999999997,55
16244,212,6,105.9,212
16245,24,19,270.16,257
16247,171,3,24.81,171
16248,62,1,17.700000000000006,62
16249,53,14,316.4500000000001,240
16250,262,2,35.4,262
16253,67,28,863.9900000000004,256
16255,17,50,444.35000000000014,340
16256,267,4,204.3,267
16257,177,1,21.95,177
16258,46,27,978.1699999999997,220
16260,51,6,386.15,51
16261,18,23,125.98000000000002,247
16265,10,55,1165.89,365
16266,74,17,178.97,207
16268,72,11,203.44000000000003,72
16270,354,15,271.0,354
16271,16,25,218.37,359
16272,117,5,85.44999999999997,117
16275,197,9,148.01,197
16276,177,2,117.0,177
16278,101,4,67.9,101
16279,22,19,252.31000000000003,177
16281,73,3,544.6800000000002,73
16282,340,2,12.7,340
16283,6,44,388.97,209
16284,32,19,162.80000000000004,51
16292,122,5,74.78,122
16293,22,26,438.65,270
16295,25,8,131.65,65
16297,269,3,45.5,269
16298,23,9,163.24,187
16302,127,4,66.72,127
16303,26,27,767.66,334
16305,139,7,130.6,139
16306,302,8,136.37,338
16309,107,10,174.52,241
16311,18,9,145.59000000000003,50
16313,50,3,51.90000000000001,50
16315,331,3,40.8,331
16316,65,30,758.5500000000002,359
16317,120,13,255.51,298
16318,36,1,17.700000000000006,36
16322,2,6,59.32,37
16323,197,1,207.50000000000003,197
16324,129,24,76.87000000000003,178
16325,47,4,118.5,246
16326,6,64,647.84,335
16327,15,55,704.3700000000001,316
16330,18,10,42.33,113
16332,29,31,337.52999999999986,306
16333,8,12,8417.36,310
16337,37,3,49.65,37
16338,158,1,11.9,158
16339,285,5,29.3,285
16340,108,46,160.04999999999995,108
16341,25,13,255.85,202
16342,76,3,69.15,180
16343,17,5,49.76,17
16344,159,2,101.1,159
16345,45,7,111.8,45
16347,12,17,147.32999999999996,37
16348,33,49,274.14,241
16349,291,4,15.38,291
16350,22,10,178.2,334
16351,333,1,19.5,333
16352,18,5,80.6,38
16353,8,20,1494.9499999999996,332
16354,74,10,112.5,74
16356,198,6,44.71000000000001,278
16357,34,8,152.07,214
16358,2,18,400.02,185
16359,95,15,258.85,332
16360,5,134,726.4099999999997,89
16361,10,19,130.00000000000003,72
16362,33,9,91.0,92
16363,54,1,15.0,54
16364,12,14,196.91,138
16365,18,12,562.8500000000001,151
16366,19,2,35.40000000000001,19
16367,38,26,192.68,363
16368,3,18,109.45000000000002,29
16369,19,30,350.29999999999984,197
16370,83,48,270.98,226
16372,34,17,65.55000000000001,34
16374,67,24,77.64000000000001,263
16376,9,26,213.62,18
16377,268,1,390.0,268
16378,297,7,106.4,311
16379,5,20,402.36,79
16380,62,5,238.15,62
16383,75,17,103.3,269
16384,264,5,80.25,264
16385,61,7,70.34,159
16386,29,13,43.23,29
16389,54,8,255.7,284
16392,270,14,90.12,270
16393,3,60,502.34,363
16394,57,18,339.7700000000001,290
16395,61,47,335.05000000000007,331
16398,155,12,215.75,254
16399,20,13,81.3,236
16400,95,5,50.88,95
16401,2,47,1199.97,328
16403,313,1,15.0,313
16404,71,6,126.85,71
16406,19,14,48.32000000000001,19
16407,13,26,367.0,313
16409,37,36,327.24,318
16411,20,7,25.660000000000004,20
16412,54,4,26.3,54
16413,57,6,61.64999999999999,57
16414,22,3,52.4,281
16415,45,10,16.13,45
16416,27,17,349.72,57
16418,45,27,119.76,227
16419,129,10,238.55,312
16422,18,75,6592.329999999999,361
16423,25,2,77.34,25
16424,192,1,15.9,192
16425,303,2,30.6,303
16426,3,73,358.61999999999983,277
16427,264,2,40.08,285
16429,107,2,284.55,107
16431,214,13,95.38,298
16432,65,1,19.92,65
16433,29,5,40.6,29
16434,30,24,334.92,300
16438,6,15,71.63,83
16440,8,51,550.5000000000001,215
16441,68,5,80.3,292
16442,2,29,76.62000000000002,361
16444,47,19,108.0,265
16445,34,11,46.26,34
16446,206,1,1.25,206
16447,136,7,72.35000000000002,136
16448,199,2,20.64,199
16449,198,8,137.84,281
16450,150,3,66.06,150
16451,88,7,126.32,88
16454,45,1,1.0,45
16455,64,16,296.45,362
16456,100,23,288.54,307
16457,219,1,17.700000000000006,219
16458,3,39,699.5699999999998,361
16460,29,20,108.71,82
16461,178,5,26.75,178
16462,74,1,68.0,74
16463,22,15,252.59000000000003,205
16464,20,51,341.7199999999998,143
16466,34,36,384.91,293
16468,75,2,74.9,75
16469,24,38,143.82000000000005,247
16470,52,43,267.48,359
16471,275,2,36.2,275
16473,165,3,51.0,337
16474,8,65,336.62000000000006,146
16475,89,5,167.1,274
16477,64,30,503.70000000000016,353
16478,26,4,67.98,66
16479,11,8,59.63,11
16480,76,16,203.26,76
16482,16,4,48.42,16
16483,193,6,58.55,193
16484,191,5,71.7,191
16485,78,9,63.22000000000001,78
16488,34,4,72.88000000000002,149
16491,47,11,264.5,47
16493,80,18,454.93,286
16494,297,12,188.16000000000003,297
16495,4,19,118.81,277
16496,9,21,352.85,317
16497,50,17,343.44000000000005,334
16498,162,4,19.8,163
16499,361,7,122.6,365
16500,331,1,165.0,331
16503,107,17,302.10000000000014,361
16504,26,17,120.68,26
16506,41,1,19.8,41
16509,297,5,117.55,297
16511,22,43,251.50000000000003,267
16513,20,5,106.1,20
16515,53,25,316.55,312
16516,31,1,15.6,31
16517,278,4,33.0,278
16518,62,8,150.58,285
16519,26,1,25.0,26
16520,187,10,63.85,240
16523,2,55,1698.6399999999994,316
16525,38,27,2205.24,332
16526,172,1,10.0,172
16527,82,3,61.40000000000001,82
16528,4,2,23.520000000000003,4
16529,191,3,40.8,191
16531,23,16,276.61,361
16532,18,1,2232.0,18
16533,20,42,264.7,69
16535,6,6,79.58,6
16536,111,11,107.8,111
16539,3,8,327.21,359
16542,54,3,79.89999999999998,54
16546,291,3,70.2,291
16549,11,191,767.7400000000004,335
16550,109,42,334.0499999999999,236
16551,96,8,169.50000000000003,337
16552,243,1,17.700000000000006,243
16553,164,15,931.0,361
16554,43,14,224.05,332
16555,36,3,37.86,110
16556,67,35,510.5699999999998,361
16557,138,1,12.5,138
16558,1,84,1738.59,358
16560,27,11,141.97,359
16561,6,5,76.22,60
16563,54,4,341.82,54
16565,365,2,155.85,365
16566,193,1,29.7,193
16567,195,8,155.61,337
16569,4,1,10.5,4
16570,16,23,807.65,312
16571,27,13,214.62,282
16572,128,7,137.55,276
16573,85,9,118.35,291
16574,72,6,121.79999999999998,72
16581,183,1,10.2,183
16582,114,2,180.12,114
16584,81,2,44.76000000000001,81
16586,249,3,178.2,249
16587,233,5,90.15,233
16589,72,5,74.9,107
16591,69,2,44.55,69
16592,5,44,826.25,288
16593,51,4,63.15,190
16594,76,12,44.44,76
16595,62,25,91.83999999999996,62
16596,16,1,16.6,16
16597,5,3,63.5,5
16598,286,2,21.6,286
16600,5,15,204.78000000000003,75
16601,41,8,58.41,41
16602,37,9,148.20000000000005,37
16603,75,9,133.25,92
16607,18,28,473.44,359
16609,16,45,871.0500000000002,253
16610,220,1,9.96,220
16611,187,2,17.54,187
16612,33,12,208.20000000000005,312
16613,71,9,170.2,71
16614,183,3,52.08,183
16616,16,2,60.40000000000001,158
16617,236,2,68.7,236
16618,32,25,779.3099999999997,323
16620,4,2,40.3,261
16621,52,7,152.05,216
16624,81,8,190.44,198
16625,275,4,55.44,275
16626,1,43,883.6800000000002,267
16627,80,4,47.19,80
16628,30,17,274.94,235
16629,74,21,153.74999999999997,97
16633,18,26,519.4399999999998,235
16637,33,19,290.44999999999993,226
16638,100,20,308.3,330
16639,32,16,483.45,236
16641,106,4,88.34,106
16642,5,9,164.04,208
16643,246,7,117.01,246
16644,178,14,181.94,213
16647,170,6,74.04,205
16648,43,2,30.0,43
16650,72,3,60.6,72
16652,59,21,1071.29,274
16653,17,9,199.7,72
16654,142,8,126.91,236
16655,18,54,707.1399999999996,332
16656,43,12,1889.16,340
16657,10,37,137.27,255
16659,190,1,20.4,190
16660,17,6,731.9,320
16665,363,3,23.4,363
16666,20,9,54.21,20
16667,69,14,146.13000000000005,285
16668,16,2,30.6,285
16669,24,38,392.33,79
16670,31,57,896.17,359
16672,3,20,1149.5,267
16674,55,16,46.49,99
16676,34,21,362.54,338
16678,3,35,773.5199999999999,283
16680,44,3,56.9,44
16681,78,6,171.42,254
16682,5,11,469.19999999999993,188
16684,5,57,14708.959999999995,359
16685,62,14,65.38000000000001,62
16686,48,118,637.1099999999999,356
16688,2,12,222.72,61
16689,76,2,53.64000000000001,83
16690,73,5,69.93,73
16692,257,2,158.5,290
16693,69,13,101.6,272
16696,214,2,213.3,214
16697,242,1,8.25,242
16698,254,1,204.0,254
16700,9,59,946.0,317
16701,9,29,1000.3099999999997,362
16705,1,47,2294.3399999999992,359
16706,38,18,72.62,115
16708,46,10,183.0,46
16709,85,16,538.5,282
16710,20,71,420.5399999999999,361
16711,27,4,256.08,141
16712,19,69,570.25,277
16713,19,115,1308.1199999999994,355
16714,318,19,170.8,318
16715,79,1,3.8,79
16716,267,1,166.8,267
16717,24,35,690.3700000000001,173
16719,15,33,268.18,339
16720,27,4,21.25,27
16721,263,7,87.82000000000002,263
16722,18,34,823.98,289
16723,108,5,87.35000000000002,108
16725,303,29,147.37,360
16726,27,30,249.07,362
16727,365,4,28.85,365
16728,47,50,172.04999999999995,265
16729,39,130,1462.8099999999995,242
16730,53,18,123.87000000000002,320
16732,32,7,144.12,32
16734,53,10,78.85999999999999,115
16735,79,19,385.8,335
16739,177,3,86.8,177
16742,47,1,464.9,47
16743,30,42,541.14,359
16744,12,43,189.5,174
16745,87,85,1721.9599999999994,312
16746,5,71,1090.9299999999996,359
16747,38,11,190.87,68
16748,18,15,343.9000000000001,335
16750,45,22,187.33,233
16751,31,4,177.24,31
16753,59,7,29.450000000000006,59
16755,115,39,325.71,316
16756,215,5,90.9,215
16757,319,2,60.60000000000001,319
16758,66,3,33.15,66
16759,8,7,131.76,31
16761,97,4,85.2,97
16762,20,13,258.02,145
16763,199,4,143.1,199
16764,4,130,535.8399999999998,144
16766,274,8,270.3,274
16767,31,48,982.7200000000003,317
16768,48,12,95.7,272
16769,261,8,77.35,261
16770,58,28,188.46,359
16771,34,62,527.5299999999999,339
16773,58,5,24.1,58
16774,68,9,126.25,179
16775,58,26,218.8,331
16776,61,20,116.14999999999998,61
16777,81,14,56.82,258
16778,75,5,71.0,75
16779,3,74,2278.17,363
16780,101,12,86.74,260
16782,18,37,474.75,360
16788,124,37,128.67,255
16789,9,2,27.5,9
16790,4,16,250.30000000000004,38
16791,30,63,397.90999999999985,333
16792,283,1,5.1,283
16793,58,3,36.46,58
16794,2,44,261.11,181
16796,90,2,34.739999999999995,90
16800,12,41,279.14,12
16801,164,21,411.6,274
16803,66,3,36.49,66
16804,24,11,81.0,271
16805,174,24,103.4,361
16806,104,21,192.49,240
16807,143,11,177.62,271
16808,100,4,44.1,275
16809,24,28,174.44999999999993,263
16810,193,5,90.8,193
16811,5,7,117.49,18
16812,361,1,14.85,361
16813,9,96,436.51999999999987,205
16814,15,47,977.7000000000003,340
16816,150,6,75.1,359
16817,3,12,127.64,274
16818,11,29,564.16,206
16820,96,5,75.42,96
16823,228,7,75.35000000000002,228
16824,16,4,54.96,165
16825,39,3,59.4,186
16826,52,6,97.8,52
16828,94,3,47.4,113
16829,157,2,59.40000000000001,157
16830,39,4,63.65,39
16832,218,1,4.95,218
16833,2,9,152.13,335
16834,228,4,70.24,228
16835,129,1,20.8,129
16836,40,2,30.980000000000004,40
16837,32,28,536.14,246
16838,198,3,43.6,289
16839,9,48,2607.4500000000007,337
16841,37,29,532.16,288
16842,101,8,125.04,303
16843,43,90,2456.859999999999,328
16846,51,1,24.96,51
16847,44,2,26.8,44
16848,53,4,87.9,53
16849,187,3,47.7,187
16850,334,5,82.5,334
16851,5,4,58.79999999999999,52
16852,177,2,34.85,177
16855,24,3,46.05,44
16856,15,1,17.700000000000006,15
16859,145,12,221.07,262
16863,32,5,135.07999999999998,32
16866,141,2,40.65,162
16869,23,25,148.43,176
16871,23,25,520.24,271
16872,78,1,49.95,78
16873,5,55,1323.2099999999996,365
16875,68,22,399.85,340
16877,13,21,149.66,209
16878,85,1,2.55,85
16880,31,38,326.13999999999993,190
16881,67,1,432.0,67
16882,67,7,134.04000000000002,240
16883,188,3,16.65,188
16884,38,3,52.96,38
16885,16,21,99.36,358
16887,36,9,52.16,36
16889,195,25,317.27,337
16891,2,33,132.29000000000002,142
16892,2,20,114.46,184
16895,65,16,57.42,65
16897,314,10,66.28,314
16898,27,29,79.78999999999998,178
